automatic load-frequency control,,,动负载-频率控制,,,,,0,0,,,
automatic load-release system,,,[网络] 自动卸载系统,,,,,0,0,,,
automatic load-sharing device,,,[网络] 自动分载装置,,,,,0,0,,,
automatic loadel,,,自动馈入器；自动载入器,,,,,0,0,,,
automatic loader,,,自动装入程序,,,,,0,0,,,
automatic loader and unloader,,,自动装卸机,,,,,0,0,,,
automatic loader diagnostic,,,[电] 自动载入诊断程序,,,,,0,0,,,
automatic loader diagnostics,,,自动载入器诊断,,,,,0,0,,,
automatic loader diagostic,,,自动装入诊断程序,,,,,0,0,,,
automatic loader switch,,,自动载入器开关,,,,,0,0,,,
automatic loading,,,自动加载,,,,,0,0,,,
automatic loading control,,,[网络] 自动负载控制,,,,,0,0,,,
automatic loading equipment,,,自动装料设备,,,,,0,0,,,
automatic loading mechanism,,,自动装料机构,,,,,0,0,,,
automatic loading panel saw,,,[木] 自动进料板材锯,,,,,0,0,,,
automatic loan syndication,,,集团式自动贷款方式,,,,,0,0,,,
automatic local frequency control,,,[电] 自动局频控制,,,,,0,0,,,
automatic local frequency control (alfc),,,自动本机频率控制,,,,,0,0,,,
automatic lock,,,自动锁,,,,,0,0,,,
automatic locking,,,自动锁闭,,,,,0,0,,,
automatic locking device,,,动闭锁装置,,,,,0,0,,,
automatic locking(self-stopping self-catching),,,自动装置,,,,,0,0,,,
automatic lockout,,,[计] 自动加锁,,,,,0,0,,,
automatic locomotive operation,,,机车自动操纵,,,,,0,0,,,
automatic log-on,,,[计] 自动登记,,,,,0,0,,,
automatic logging,,,自动记录,,,,,0,0,,,
automatic logging device,,,自动记录仪器,,,,,0,0,,,
automatic logic nesting,,,自动逻辑巢套,,,,,0,0,,,
automatic logic testing and recording equipment,,,动逻辑测试及记录装置,,,,,0,0,,,
automatic logistrip,,,[网络] 自动装卸压载系统,,,,,0,0,,,
automatic logon,,,自动注册(登记),,,,,0,0,,,
automatic loom,,,自动织布机;自动织机,,,,,0,0,,,
automatic loss of synchronism con- trol equipment,,,自动失步控制装置,,,,,0,0,,,
automatic loss of voltage tripping equipment,,,自动失压跳闸装置,,,,,0,0,,,
automatic low data rate input,,,自动低速数据输入,,,,,0,0,,,
automatic low frequency load shed- ding device,,,自动低频减载装置,,,,,0,0,,,
automatic low frequency load shedding relay,,,动低频减载继电器,,,,,0,0,,,
automatic low vacuum regulator,,,真空自动调节器,,,,,0,0,,,
automatic lubricating device,,,[网络] 自动润滑装置,,,,,0,0,,,
automatic lubrication,,,[机] 自动润滑,,,,,0,0,,,
automatic lubricator,,,自动润滑器,,,,,0,0,,,
automatic machine,,,[经] 自动机器,,,,,0,0,,,
automatic machine equipment,,,[机] 自动机械设备,,,,,0,0,,,
automatic machine process,,,自动机械加工法,,,,,0,0,,,
automatic machine riveting,,,自动机器铆接,,,,,0,0,,,
automatic machine tool,,,自动机床,,,,,0,0,,,
automatic machine tool control,,,机床的自动操纵,,,,,0,0,,,
automatic machining,,,自动化机械加工,,,,,0,0,,,
automatic machining line,,,[自] 自动加工线,,,,,0,0,,,
automatic magazine,,,自动装(底)片暗匣,,,,,0,0,,,
automatic magazine camera,,,自动装片摄影机,,,,,0,0,,,
automatic magazine loader,,,自动储存进料装置,,,,,0,0,,,
automatic magazing loader,,,自动储存放料装置,,,,,0,0,,,
automatic magnetism measuring instrument,,,[电磁] 自动磁性测量仪,,,,,0,0,,,
automatic main engine remote control,,,[网络] 主机自动遥控装置,,,,,0,0,,,
automatic main stop valve,,,自动主汽阀,,,,,0,0,,,
automatic maintenance of language file,,,[计] 语言文件自动维护,,,,,0,0,,,
automatic maintenance system,,,[网络] 自动维护系统,,,,,0,0,,,
automatic mallet,,,[医] 自动牙锤,,,,,0,0,,,
automatic man,,,自主人,,,,,0,0,,,
automatic management control centre,,,自动化管理控制中心,,,,,0,0,,,
automatic management system,,,自动管理系统,,,,,0,0,,,
automatic manual reversion,,,自动手控恢复,,,,,0,0,,,
automatic manual station,,,[化] 自动-手动操作器,,,,,0,0,,,
automatic manufacturing system,,,自动化制造系统,,,,,0,0,,,
automatic manufacturingtechnique,,,自动加工法,,,,,0,0,,,
automatic map,,,自动化地图,,,,,0,0,,,
automatic map annotation,,,图面自动註记,,,,,0,0,,,
automatic map lettering,,,图面自动注记,,,,,0,0,,,
automatic mapping,,,自动成图,,,,,0,0,,,
automatic margin adjust,,,自动页边调整,,,,,0,0,,,
automatic marine boiler control,,,[网络] 船用锅炉自动控制装置,,,,,0,0,,,
automatic marker,,,自动划行器[打印机],,,,,0,0,,,
automatic marker control,,,划行器的自动操纵,,,,,0,0,,,
automatic marking apparatus,,,un. 自动标记装置\n[网络] 自动划线装置,,,,,0,0,,,
automatic marking-off,,,自动号料,,,,,0,0,,,
automatic marshalling station,,,自动化编组站,,,,,0,0,,,
automatic matching,,,自动匹配,,,,,0,0,,,
automatic matching system,,,自动对盘系统，自动对销系统,,,,,0,0,,,
automatic material handling equipment,,,自动装卸材料的设备,,,,,0,0,,,
automatic material handling system (amhs),,,自动物料搬运系统,,,,,0,0,,,
automatic mathematical translation,,,自动数学变换,,,,,0,0,,,
automatic mathematical translator,,,[电] 自动数学翻译机,,,,,0,0,,,
automatic measurement,,,自动测量,,,,,0,0,,,
automatic measurement technology,,,自动检测技术,,,,,0,0,,,
automatic measurer,,,[化] 自动测量仪器,,,,,0,0,,,
automatic measuring and length stop motion,,,自动测长停止运动,,,,,0,0,,,
automatic measuring device,,,自动测量装置,,,,,0,0,,,
automatic measuring equipment,,,[自] 自动测量装置,,,,,0,0,,,
automatic measuring instrument,,,自动测量仪,,,,,0,0,,,
automatic measuring machine,,,自动量度仪,,,,,0,0,,,
automatic measuring station,,,[自] 自动测量站,,,,,0,0,,,
automatic measuring system,,,自动测量系统,,,,,0,0,,,
automatic measuring unit,,,自动测量器,,,,,0,0,,,
automatic mechanical piler,,,机械自动堆布器,,,,,0,0,,,
automatic mechanical rapping system,,,自动振打装置,,,,,0,0,,,
automatic mechanical weight,,,自动机械秤,,,,,0,0,,,
automatic mechanism,,,[经] 自动调整结构,,,,,0,0,,,
automatic mechanobalance,,,自动机械天平,,,,,0,0,,,
automatic member,,,[计] 自动型成分; 自动型成员,,,,,0,0,,,
automatic membership class,,,[计] 自动属籍类别,,,,,0,0,,,
automatic memory,,,自动记忆,,,,,0,0,,,
automatic merchandising,,,自动採购,,,,,0,0,,,
automatic merchant vessel report system,,,商船自动报告系统,,,,,0,0,,,
automatic mercury pump,,,[医] 自动水银[空气]泵,,,,,0,0,,,
automatic message,,,自动信息,,,,,0,0,,,
automatic message accounting,,,[电] 自动记帐,,,,,0,0,,,
automatic message accounting (ama),,,自动通话付费计算,,,,,0,0,,,
automatic message accounting system,,,[通信] 通话费自动计算制,,,,,0,0,,,
automatic message accounting transverter,,,电报自动计费转换器,,,,,0,0,,,
automatic message accounting(ama),,,自动通话付费计算,,,,,0,0,,,
automatic message address routing system,,,自动电文地址路由系统,,,,,0,0,,,
automatic message counting,,,动信息计算,,,,,0,0,,,
automatic message distribution system,,,自动信息分发系统,,,,,0,0,,,
automatic message exchange system,,,自动信息交换系统,,,,,0,0,,,
automatic message handling system,,,动信息处理系统,,,,,0,0,,,
automatic message processing centre,,,[通信 计] 自动报文处理中心,,,,,0,0,,,
automatic message processing system,,,"自动报文处理系统, 自转报处理系统",,,,,0,0,,,
automatic message processng center,,,自动信息处理中心,,,,,0,0,,,
automatic message registering,,,动信息记录,,,,,0,0,,,
automatic message routing,,,自动讯息选路,,,,,0,0,,,
automatic message swiching centre,,,自动信息交换中心,,,,,0,0,,,
automatic message switching,,,[计] 自动报文,,,,,0,0,,,
automatic message switching center,,,"自动讯息交换中心, 信息(电文)自动交换中心",,,,,0,0,,,
automatic message switching centre,,,[计] 自动报文交换中心,,,,,0,0,,,
automatic message switching network,,,"信息(电文)自动交换网路, 自动讯息交换网路",,,,,0,0,,,
automatic message switching system,,,自动讯息交换系统,,,,,0,0,,,
automatic message-numbering generator,,,电报自动编号发生器,,,,,0,0,,,
automatic message-switching center,,,【电信学】自动电报交换中心,,,,,0,0,,,
automatic message-switching system,,,信息(电文)自动交换系统,,,,,0,0,,,
automatic metal feeding furnace,,,"金属自动浇铸炉,自动加(金属)料炉",,,,,0,0,,,
automatic metal forming machine,,,自动锻压机,,,,,0,0,,,
automatic meteorologi-cal station,,,自动气象站,,,,,0,0,,,
automatic meteorological observation station,,,自动气象观测站,,,,,0,0,,,
automatic meteorological oceanographic buoy,,,海洋气象自动浮标站,,,,,0,0,,,
automatic meteorological operating system,,,[气象] 气象业务自动化系统,,,,,0,0,,,
automatic meteorological station,ˌɔ:təˈmætik ˌmi:tiərəˈlɔdʒikəl ˈsteiʃən,, 自动气象站,,,,,0,0,,,
automatic meter reading system,,,自动读表系统,,,,,0,0,,,
automatic microdensitometer,ˌɔ:təˈmætik ˈmaikrəuˌdensiˈtɔmitə,, 自动测微密度计,,,,,0,0,,,
automatic micrometer,,,动测微计,,,,,0,0,,,
automatic microphotographic camera,,,自动显微照相机,,,,,0,0,,,
automatic micropipettor,,, [医]自动微量移液器,,,,,0,0,,,
automatic microtome knife sharpener,,,切片刀自动研磨器,,,,,0,0,,,
automatic migration,,,自动迁移,,,,,0,0,,,
automatic milking amchine,,,自动挤乳机,,,,,0,0,,,
automatic milking machine,,,自动挤乳机,,,,,0,0,,,
automatic milking machine washer,,,挤奶机自动清洗器,,,,,0,0,,,
automatic milling machine,,,[机] 自动铣床,,,,,0,0,,,
automatic mine,,,自动水雷,,,,,0,0,,,
automatic missile,,,[军 航] 自导引导弹,,,,,0,0,,,
automatic mist control system,,,喷雾自控系统,,,,,0,0,,,
automatic mixer,,,自动搅拌器,,,,,0,0,,,
automatic mixture control,,,混合比自动控制器,,,,,0,0,,,
automatic mixture-ratio control system,,,[航] 混合比自动控制系统,,,,,0,0,,,
automatic mobile teleprinter,,,移动式自动电传打字机,,,,,0,0,,,
automatic mode,,,"自动化模式(工作),自动化方法",,,,,0,0,,,
automatic mode of operation,,,[自] 自动操作方式,,,,,0,0,,,
automatic model acquisition,,,自动模型获取,,,,,0,0,,,
automatic modulation control,,,[电] 自动调变控制,,,,,0,0,,,
automatic modulation limiting,,,自动调制限制线路,,,,,0,0,,,
automatic moisture control,,,温度自动调节,,,,,0,0,,,
automatic moisture meter,,,自动湿度计,,,,,0,0,,,
automatic moisture shutdown,,,溼度失衡自我保护装置,,,,,0,0,,,
automatic moisture titrator,,,自动湿度滴定器,,,,,0,0,,,
automatic mold,,,"自动塑模[浇铸,造型]",,,,,0,0,,,
automatic molded case air circuit breaker,,,模制外壳式自动空气断路器,,,,,0,0,,,
automatic molding,,,自动化造型,,,,,0,0,,,
automatic molding plant,,,[机] 自动造模工场,,,,,0,0,,,
automatic monitor,,,[计] 自动监控器\n[化] 自动监控器,,,,,0,0,,,
automatic monitored control system,,,自动监控系统,,,,,0,0,,,
automatic monitoring,,,自动监控,,,,,0,0,,,
automatic monitoring system,,,自动监测系统,,,,,0,0,,,
automatic mooring capstan,,,[船] 自动系泊绞盘,,,,,0,0,,,
automatic mooring winch,,,自动系泊绞车,,,,,0,0,,,
automatic morse code operation,,,摩斯电码自动操作,,,,,0,0,,,
automatic mosaicker,,,像片自动镶嵌仪,,,,,0,0,,,
automatic motion,,,自发运动,,,,,0,0,,,
automatic motor starter,,,发动机自动起动器,,,,,0,0,,,
automatic mould,,,[机] 自动塑模,,,,,0,0,,,
automatic moulding line,,,自动造型线,,,,,0,0,,,
automatic moulding machine,,,自动造型机,,,,,0,0,,,
automatic moulding unit,,,自动造型机组,,,,,0,0,,,
automatic mount,,,自动装配,,,,,0,0,,,
automatic movement,,,[医] 自动[运动],,,,,0,0,,,
automatic moving target indictor,,,[网络] 自动运动目标指示器,,,,,0,0,,,
automatic moving-target indicator,,,[网络] 运动目标自动指示器,,,,,0,0,,,
automatic multi-media exchange,,,自动多媒体交换(机),,,,,0,0,,,
automatic multi-screwdriver,,,多用自动起子,,,,,0,0,,,
automatic multicycle,,,自动多循环,,,,,0,0,,,
automatic multifrequency ionospheric recorder,,,[仪] 自动多频电离层记录器,,,,,0,0,,,
automatic multilevel precedence,,,自动多级在先,,,,,0,0,,,
automatic multiple address relay system,,,自动多址转报系统,,,,,0,0,,,
automatic multiple cross-cut saw,,,[木] 自动多锯片横截锯,,,,,0,0,,,
automatic multispanner,,,多用自动扳手,,,,,0,0,,,
automatic multispindle air borer,,,[机] 自动气动多轴钻床,,,,,0,0,,,
automatic mutual-assistance vessel rescue,,,[网络] 自动船舶救助协调,,,,,0,0,,,
automatic narrowing machine,,,自动收针机,,,,,0,0,,,
automatic national trunk network,,,自动国内长途网,,,,,0,0,,,
automatic navigation,,,[航] 自动导航,,,,,0,0,,,
automatic navigation control equipment,,,[网络] 自动导航控制装置,,,,,0,0,,,
automatic navigation device,,,自动导航仪,,,,,0,0,,,
automatic navigation system,,,自动导航系统,,,,,0,0,,,
automatic navigation warning,,,[网络] 自动航行报警,,,,,0,0,,,
automatic navigator,,,自动导航仪,,,,,0,0,,,
automatic nerve,,,自主神经,,,,,0,0,,,
automatic nervous system,,,自主神经系统,,,,,0,0,,,
automatic network,,,自动网路,,,,,0,0,,,
automatic network analyzer,,,自动网路分析器,,,,,0,0,,,
automatic network voltage regulator,,,自动电力网电压调节器,,,,,0,0,,,
automatic noise canceller,,, [计]自动噪声消除器,,,,,0,0,,,
automatic noise leveller,,,自动噪音限制器,,,,,0,0,,,
automatic noise limiter,,,[电] 自动杂音限制器,,,,,0,0,,,
automatic noise suppression,,,[电] 自动杂音消除,,,,,0,0,,,
automatic noise suppressor,,,自动噪声抑制器,,,,,0,0,,,
automatic non-contact cassette loading,,,自动盒式装运,,,,,0,0,,,
automatic non-return valve,,,un. 自动止回阀,,,,,0,0,,,
automatic nonreturn valve,,,自动逆向阀,,,,,0,0,,,
automatic notice to mariners system,,,自动航海通告系 统,,,,,0,0,,,
automatic nozzle,,,[机] 自动喷嘴,,,,,0,0,,,
automatic number identification,,,[计] 自动号码识别,,,,,0,0,,,
automatic number identification equipment,,,自动号码识别装置,,,,,0,0,,,
automatic number key,,,自动数字键,,,,,0,0,,,
automatic number normalization,,,自动数值规格化,,,,,0,0,,,
automatic numbering equipment,,,自动编号设备;自动发号设备,,,,,0,0,,,
automatic numbering machine,,,自动编号机,,,,,0,0,,,
automatic numbering transmitter,,,[电] 自动编号发送机,,,,,0,0,,,
automatic numerical control,,,自动数值控制,,,,,0,0,,,
automatic nut tapping machine,,,自动攻螺母机,,,,,0,0,,,
automatic obedience,,,自动服从症,,,,,0,0,,,
automatic object,,,自动物件,,,,,0,0,,,
automatic observatory,,,自动观测台,,,,,0,0,,,
automatic observer,,,自动记录仪,,,,,0,0,,,
automatic oil,,,[化] 自动机润滑油,,,,,0,0,,,
automatic oil cock,,,自动加油旋塞,,,,,0,0,,,
automatic oil cup,,,自动加油杯,,,,,0,0,,,
automatic oil pressure gauge,,,自控油压表,,,,,0,0,,,
automatic oil pressure lubrication,,,稀油自动压力润滑,,,,,0,0,,,
automatic oil switch,,,[电] 自动油压开关,,,,,0,0,,,
automatic oil temperature regulator,,,自动油温调节器,,,,,0,0,,,
automatic oil-water pressure safety cutout device,,,油-水压力自动安全停车装置,,,,,0,0,,,
automatic oiler,,,自动加油器,,,,,0,0,,,
automatic oiling,,,[化] 自动加油,,,,,0,0,,,
automatic oily water separator,,,自动油水分离器,,,,,0,0,,,
automatic on board gravimeter,,,[网络] 船上自动重力计,,,,,0,0,,,
automatic on-board gravimeter,,,[网络] 船用自动重力仪,,,,,0,0,,,
automatic on-board optical system,,,机上自动光学系统,,,,,0,0,,,
automatic on-off change-over,,,自动切换,,,,,0,0,,,
automatic one speed control,,,自动单速调整,,,,,0,0,,,
automatic onload tap changer,,,带荷自动抽头变换开关,,,,,0,0,,,
automatic open loop control,,,自动开环控制,,,,,0,0,,,
automatic open-loop control,,,自动开放式回路控制,,,,,0,0,,,
automatic opening,,,自动断开[打开],,,,,0,0,,,
automatic operated barrier,,,自动栏木,,,,,0,0,,,
automatic operating and schedule program,,,动操作和调度程序,,,,,0,0,,,
Automatic Operating and Scheduling Program,,,[计] 自动操作和调度程序,,,,,0,0,,,
automatic operating mode,,,自动运转方式,,,,,0,0,,,
automatic operating system,,,动操作系统,,,,,0,0,,,
automatic operating system (autopsy),,,奥多塞(自动作业)系统,,,,,0,0,,,
automatic operation,,,[化] 自动操作; 自动运算\n[经] 自动操作,,,,,0,0,,,
automatic operation of synchronous condenser,,,[电 自] 调相运行自动化,,,,,0,0,,,
automatic operation system,,,自动运算系统,,,,,0,0,,,
automatic operations panel,,,自动操作控制板,,,,,0,0,,,
automatic optical inspection,,,自动光学检视,,,,,0,0,,,
automatic optimization of model,,,自动最适化法，最优化选择法,,,,,0,0,,,
automatic optimization system,,,[自] 自动最佳化系统,,,,,0,0,,,
automatic optimizer,,,[自] 自动最佳化控制器,,,,,0,0,,,
automatic orange peeler,,,自动剥橘皮机,,,,,0,0,,,
automatic order accumulation,,,"自动订(料)单累计, 自动订（料）单累计",,,,,0,0,,,
automatic order dispatching,,,"自动订（料）单分派, 自动订(料)单分派",,,,,0,0,,,
automatic order processing,,,"自动订(料)单处理, 自动订（料）单处理",,,,,0,0,,,
automatic ordering system,,,自动订货系统,,,,,0,0,,,
automatic organic elemental analyzer,,,自动[有机]元素分析仪,,,,,0,0,,,
automatic origination,,,自动发端,,,,,0,0,,,
automatic Orsat,,,氏自动气体分析器,,,,,0,0,,,
automatic oscillating spindles chisel mortiser,,,[木] 自动刀头摆动式凿眼机,,,,,0,0,,,
automatic oscillograph,,,自动示波器,,,,,0,0,,,
automatic out of step control equipment,,,自动失步控制设备,,,,,0,0,,,
automatic outgoing international equipment,,,国际自动去话(报)设备,,,,,0,0,,,
automatic output control,,,动输出控制,,,,,0,0,,,
automatic overdrive transmission,,,[网络] 超速式自动变速器,,,,,0,0,,,
automatic overlaying,,,自动覆盖,,,,,0,0,,,
automatic overload,,,自动超载,,,,,0,0,,,
automatic overload circuit breaker,ˌɔ:təˈmætik ˌəʊvəˈləʊd ˈsə:kit ˈbreikə,, 自动过载断路器,,,,,0,0,,,
automatic overload control,,,[化] 自动超载控制,,,,,0,0,,,
automatic overload control system,,,自动过载控制系统,,,,,0,0,,,
automatic oxygen cutting,,,自动氧气切割,,,,,0,0,,,
automatic oxygen generator,,,自动制氧机,,,,,0,0,,,
automatic oxygen respirator,,,自动给氧呼吸器,,,,,0,0,,,
automatic oxygen safety valve,,,自动氧气安全阀,,,,,0,0,,,
automatic packaging,,,[化] 自动包装; 自动打包,,,,,0,0,,,
automatic packaging line,,,[包装] 自动包装线,,,,,0,0,,,
automatic packaging machine,,,[包装] 自动包装机,,,,,0,0,,,
automatic packaging unit,,,[化] 自动包装机,,,,,0,0,,,
automatic packer,,,"自动打包机,自动装袋机",,,,,0,0,,,
automatic packing,,,"自动包装[打包,装配]",,,,,0,0,,,
automatic packing machine,,,[化] 自动打包机,,,,,0,0,,,
automatic pad sander,,,[木] 自动压块砂光机,,,,,0,0,,,
Automatic Page Breaks,,,[计] 自动分页表,,,,,0,0,,,
automatic page numbering,,,自动加标页码,,,,,0,0,,,
automatic pagination,,,自动加标页码,,,,,0,0,,,
automatic paging,,,自动分页,,,,,0,0,,,
automatic paint-spraying booth,,,un. 自动喷漆室,,,,,0,0,,,
automatic pallet loader,,,自动托盘装载机,,,,,0,0,,,
automatic pallet truck,,,自动托板车,,,,,0,0,,,
automatic panel turner,,,[机] 自动转向装置,,,,,0,0,,,
automatic paper carriage,,,自动纸张托架,,,,,0,0,,,
automatic parachute,,,自开降落伞,,,,,0,0,,,
automatic paragraph numbering,,,自动段编号,,,,,0,0,,,
automatic parallax detection,,,视差自动检测,,,,,0,0,,,
automatic parallel off,,,自动解列,,,,,0,0,,,
automatic parallel operation,,,自动并联运行,,,,,0,0,,,
automatic parallel operation switchgear,,,[网络] 自动并车装置；并车传动装置,,,,,0,0,,,
automatic parallel operation system for generating set,,,发电机组自动并车装置,,,,,0,0,,,
automatic parallel operation unit,,,[网络] 自动并联运行装置,,,,,0,0,,,
automatic paralleling,,,线路的]自动并行，自动同期,,,,,0,0,,,
automatic parallelization,,,自动并行化,,,,,0,0,,,
automatic parser,,,自动剖析器,,,,,0,0,,,
automatic parser generator,,,自动剖析器产生器,,,,,0,0,,,
automatic parsing algorithm,,,自动剖析演算法,,,,,0,0,,,
automatic parthenocarpy,ˌɔ:təˈmætik ˈpɑ:θinəuˌkɑ:pi,, [医]自发单性结实,,,,,0,0,,,
automatic particle counter,,,自动粒子计数器;粒子自动计数器,,,,,0,0,,,
automatic particle size analyzer,,,[仪] 自动粒度分析器,,,,,0,0,,,
automatic partion of letters,,,[邮] 信函自动分选,,,,,0,0,,,
automatic partition feeder,,,[包装] 隔板自动插入机,,,,,0,0,,,
automatic partition of letters,,,[计] 信函自动分选,,,,,0,0,,,
automatic parts programming system,,,自动零件规划系统,,,,,0,0,,,
automatic paste filler,,,[机] 自动装膏机,,,,,0,0,,,
automatic paste packaging machine,,,膏剂自动包装机,,,,,0,0,,,
automatic paster,,,自动接纸装置,,,,,0,0,,,
automatic pasteurizer,,,"自动杀菌器, 自动低温灭菌器",,,,,0,0,,,
automatic patching,,,[网络] 自动修补,,,,,0,0,,,
automatic patching system,,,[计] 自动编排系统,,,,,0,0,,,
automatic pattern recognition,,,自动模式识别,,,,,0,0,,,
automatic pause release function,,,暂停键自动松开功能,,,,,0,0,,,
automatic paying machine,,,自动付款售货机,,,,,0,0,,,
automatic paying out gear,,,un. 自动放索装置,,,,,0,0,,,
automatic paying-out gear,,,un. 自动放索装置,,,,,0,0,,,
automatic peak limiter,,,自动峰值限制器,,,,,0,0,,,
automatic pedestal control,,,[电] 自动踏板控制,,,,,0,0,,,
automatic pellet burette,,,[医] 自动附球滴定管,,,,,0,0,,,
automatic peptide sequencer,ˌɔtəˈmætɪk ˈpɛpˌtaɪd ˈsikwənsɚ,, 肽自动测序仪,,,,,0,0,,,
automatic peptide synthesizer,ˌɔ:təˈmætik ˈpepˌtaɪd ˈsinθisaizə,, [医]肽自动合成仪,,,,,0,0,,,
automatic performance,,,自动执行,,,,,0,0,,,
automatic performance control,,,[网络] 自动性能控制系统；自动性能管理系统；涡轮性能自动控制系统,,,,,0,0,,,
automatic period control,,,期自动控制,,,,,0,0,,,
automatic personal indentification code (autopic),,,奥托匹克(自动身分资料)码,,,,,0,0,,,
automatic ph adjustment,,,PH值自动调节,,,,,0,0,,,
automatic pH control,,,H值自动控制,,,,,0,0,,,
automatic pharmacology,,,[药] 自主药理学,,,,,0,0,,,
automatic phase comparison,,,自动相位比较,,,,,0,0,,,
automatic phase comparison circuit,,,动相位比较电路,,,,,0,0,,,
automatic phase compensation,,,自相位补偿,,,,,0,0,,,
automatic phase conteol,,,[电] 自动相位控制,,,,,0,0,,,
automatic phase control,,,[电] 自动相位控制,,,,,0,0,,,
automatic phase control (apc),,,自动相位控制,,,,,0,0,,,
automatic phase control circuit,,,自动相位控制电路,,,,,0,0,,,
automatic phase control loop,,,自动相位控制环路,,,,,0,0,,,
automatic phase control system,,,自动相位控制系统,,,,,0,0,,,
automatic phase regulation,,,自动相位调节,,,,,0,0,,,
automatic phase shifter,,,自动移相器,,,,,0,0,,,
automatic phase synchronization,,,自动相位同步,,,,,0,0,,,
automatic phase-locked loop,,,动锁相环,,,,,0,0,,,
automatic photo-composing machine,,,[印刷] 自动照相排字机,,,,,0,0,,,
automatic photoelectric titrater,,,自动光电滴定器,,,,,0,0,,,
automatic photogrammetric system,,,自动摄影测量系统,,,,,0,0,,,
automatic photometer,,,自动光度计,,,,,0,0,,,
automatic photometric titrator,,,自动分光滴定计,,,,,0,0,,,
automatic phototypesetting,,,[印刷] 自动照排机,,,,,0,0,,,
automatic pick,,,[通信] 自动拾取,,,,,0,0,,,
automatic picking,,,"自动捡料, 自动检料",,,,,0,0,,,
automatic pickup baler,,,自动捡拾压捆机[打包机],,,,,0,0,,,
automatic picture control,,,[电] 自动昼面控制,,,,,0,0,,,
automatic picture display,,,[计] 自动图像显示,,,,,0,0,,,
automatic picture start-stop,,,[网络] 图像自动启停,,,,,0,0,,,
automatic picture transmission,,,自动图像传送,,,,,0,0,,,
automatic picture transmission (apt),,,"自动图像传送, 自动影像传输, 自动图像传输",,,,,0,0,,,
automatic picture transmission system,,,[电] 自动影像发送系统,,,,,0,0,,,
automatic picture tuning,,,自动图像调谐,,,,,0,0,,,
automatic picture-transmission system,,,【电子学】自动图像传送,,,,,0,0,,,
automatic pig feeding plant,,,[畜牧] 自动喂猪装置,,,,,0,0,,,
automatic piler,,,自动堆垛机,,,,,0,0,,,
automatic pilot,ˌɔ:təˈmætik ˈpailət,,n. 自动驾驶仪,,,,,0,0,s:automatic pilots,,
automatic pilot channel,,,"自动引出通路,自动导频电路",,,,,0,0,,,
automatic pilot control unit,,,[网络] 自动舵控制单元,,,,,0,0,,,
automatic pilot equipment,,,[网络] 自动导航装置,,,,,0,0,,,
automatic pilots,,,na. 【航】自动驾驶仪,,,,,0,0,0:automatic pilot/1:s,,
automatic pipe bender,,,[网络] 自动弯管机,,,,,0,0,,,
automatic pipe racking system,,,自动排列管串设备,,,,,0,0,,,
automatic pipet,,,动吸液管，自动移液管,,,,,0,0,,,
automatic pipet rinser,ˌɔ:təˈmætik piˈpet ˈrinsə,, [医]自动移液器清洗仪,,,,,0,0,,,
automatic pipet(te),,,自动吸管,,,,,0,0,,,
automatic pipette,,,[医] 自动吸[量]管,,,,,0,0,,,
automatic pipetting device,,, [医]自动取样装置，自动移液装置,,,,,0,0,,,
automatic pipettor,ˌɔ:təˈmætik paiˈpetə,, [医]自动取样器，自动移液器,,,,,0,0,,,
automatic pirn changing mechanism,,,自动换纡机构,,,,,0,0,,,
automatic pirn winder,,,自动卷纬机,,,,,0,0,,,
automatic pirn winding machine,,,[纺] 自动卷纬机,,,,,0,0,,,
automatic pistol,ˌɔ:təˈmætik ˈpistl,, 自动手枪,,,,,0,0,s:automatic pistols,,
automatic pistols,,,[军] 半自动手枪,,,,,0,0,0:automatic pistol/1:s,,
automatic pitch propeller,,,[航] 自动变距螺旋桨,,,,,0,0,,,
automatic pitch-coarsening,,,自动螺矩粗调,,,,,0,0,,,
automatic pitman,,,(滑阀)自动连杆,,,,,0,0,,,
automatic place control,,,位置自动控制,,,,,0,0,,,
automatic placement,,,自动布局,,,,,0,0,,,
automatic placement and routing,,,自动布局布线,,,,,0,0,,,
automatic placement machine,,,[网络] 自动置放机,,,,,0,0,,,
automatic plant,,,[电] 自动电厂,,,,,0,0,,,
automatic plant coordinate control,,,组自动协调控制,,,,,0,0,,,
automatic plate casting machine,,,自动浇版机,,,,,0,0,,,
automatic plate cutting,,,un. 自动钢板节割\n[网络] 自动切板；自动钢板切割,,,,,0,0,,,
automatic plateforming line,,,盘类自动成形线,,,,,0,0,,,
automatic plexicoder,,,自动错综编码器,,,,,0,0,,,
automatic plot tracer,,,自动航迹标绘仪,,,,,0,0,,,
automatic plotter,,,动绘迹器,,,,,0,0,,,
automatic plotting,,,[计] 自动绘图,,,,,0,0,,,
automatic plotting aids,,,[网络] 自动绘图仪,,,,,0,0,,,
automatic plotting board,,,自动标定图板,,,,,0,0,,,
automatic plowing tractor,,,自动驾驶拖拉机,,,,,0,0,,,
automatic plucker,,,自动拔毛机,,,,,0,0,,,
automatic plug,,,un. 自动泄水塞\n[网络] 自动塞,,,,,0,0,,,
automatic plug mill process,,,自动轧管法,,,,,0,0,,,
automatic plug rolling mill,,,自动芯棒轧管机,,,,,0,0,,,
automatic plugger,,,[医] 自动充填器,,,,,0,0,,,
automatic plugging meter,,,动阻塞计,,,,,0,0,,,
